23.87192;19.91558;100045.2
23.88095;20.00656;100046.1
23.88867;20.02831;100044.9
23.89057;20.00427;100040.4
23.89089;19.99779;100046.7
23.89584;20.01133;100052.3
23.8946;20.02363;100043.1
23.88314;19.99588;100041.2
23.8834;20.01963;100046.1
